open_time,close,model_name,fold,task,y_true,y_pred,y_prob,signal_raw,signal_exec,equity,buy_hold_equity,strategy_return,rolling_peak,drawdown
2025-09-23 18:30:00,4187.62,hist_gradient_boosting,10,binary,0,0,0.2416313564717414,0,0,6726.809877906362,16488.770238770237,0.0,10739.093803314827,-0.37361475734293303
2025-09-23 19:30:00,4174.55,hist_gradient_boosting,10,binary,0,0,0.2556245309024073,0,0,6726.809877906362,16437.307062307063,0.0,10739.093803314827,-0.37361475734293303
2025-09-23 20:30:00,4181.01,hist_gradient_boosting,10,binary,0,0,0.2322456129132745,0,0,6726.809877906362,16462.74333774334,0.0,10739.093803314827,-0.37361475734293303
2025-09-23 21:30:00,4192.52,hist_gradient_boosting,10,binary,0,0,0.3977053076355298,0,0,6726.809877906362,16508.06400806401,0.0,10739.093803314827,-0.37361475734293303
2025-09-23 22:30:00,4149.0,hist_gradient_boosting,10,binary,1,1,0.8183668675232288,1,0,6726.809877906362,16336.703836703839,0.0,10739.093803314827,-0.37361475734293303
2025-09-23 23:30:00,4157.16,hist_gradient_boosting,10,binary,1,1,0.6152290534867437,1,1,6720.758774567916,16368.83386883387,-0.0008995502248875242,10739.093803314827,-0.37417822232883147
2025-09-24 00:30:00,4153.43,hist_gradient_boosting,10,binary,1,1,0.73738654691321,1,1,6714.728592850316,16354.146979146983,-0.0008972471591182085,10739.093803314827,-0.37473973914096115
2025-09-24 01:30:00,4175.6,hist_gradient_boosting,10,binary,0,1,0.6098651288334891,1,1,6750.570182308546,16441.441441441446,0.005337756986394382,10739.093803314827,-0.371402251815246
2025-09-24 02:30:00,4183.66,hist_gradient_boosting,10,binary,1,0,0.4655318205007098,0,1,6757.514660391569,16473.177723177723,0.0010287246699876018,10739.093803314827,-0.37075559780418965
2025-09-24 03:30:00,4181.93,hist_gradient_boosting,10,binary,0,0,0.4278232358360408,0,0,6757.514660391569,16466.365841365845,0.0,10739.093803314827,-0.37075559780418965
2025-09-24 04:30:00,4164.26,hist_gradient_boosting,10,binary,0,1,0.649250594197071,1,0,6757.514660391569,16396.790146790147,0.0,10739.093803314827,-0.37075559780418965
2025-09-24 05:30:00,4174.45,hist_gradient_boosting,10,binary,0,1,0.5228256668164512,0,1,6751.435936559133,16436.91331191331,-0.0008995502248876353,10739.093803314827,-0.3713216347476942
2025-09-24 06:30:00,4189.71,hist_gradient_boosting,10,binary,0,0,0.3071799324427948,0,0,6776.11629262805,16496.999621999625,0.0036555713926385014,10739.093803314827,-0.369023456100507
2025-09-24 07:30:00,4169.68,hist_gradient_boosting,10,binary,1,1,0.5271085404339512,0,0,6743.721303633266,16418.13141813142,-0.004780760482228974,10739.093803314827,-0.37204000382679525
2025-09-24 08:30:00,4147.51,hist_gradient_boosting,10,binary,1,0,0.3203321632199631,0,0,6701.829505279227,16330.836955836958,-0.006211970582394755,10739.093803314827,-0.37594087284994393
2025-09-24 09:30:00,4141.21,hist_gradient_boosting,10,binary,1,0,0.1239559675384764,0,0,6701.829505279227,16306.030681030683,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 10:30:00,4172.49,hist_gradient_boosting,10,binary,1,1,0.5089601185796282,0,0,6701.829505279227,16429.195804195806,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 11:30:00,4181.21,hist_gradient_boosting,10,binary,0,0,0.1762899656345406,0,0,6701.829505279227,16463.530838530838,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 12:30:00,4175.08,hist_gradient_boosting,10,binary,1,0,0.2435203785120215,0,0,6701.829505279227,16439.39393939394,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 13:30:00,4175.2,hist_gradient_boosting,10,binary,1,0,0.3540666430729358,0,0,6701.829505279227,16439.86643986644,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 14:30:00,4183.0,hist_gradient_boosting,10,binary,0,1,0.5651962530814975,0,0,6701.829505279227,16470.578970578972,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 15:30:00,4178.43,hist_gradient_boosting,10,binary,1,1,0.5773503424984645,0,0,6701.829505279227,16452.584577584577,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 16:30:00,4182.08,hist_gradient_boosting,10,binary,0,0,0.4547066651394265,0,0,6701.829505279227,16466.956466956468,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 17:30:00,4180.18,hist_gradient_boosting,10,binary,0,0,0.4982994389884705,0,0,6701.829505279227,16459.47520947521,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 18:30:00,4150.29,hist_gradient_boosting,10,binary,1,0,0.4184219073559278,0,0,6701.829505279227,16341.783216783217,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 19:30:00,4193.59,hist_gradient_boosting,10,binary,0,0,0.3968841737869861,0,0,6701.829505279227,16512.27713727714,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 20:30:00,4166.18,hist_gradient_boosting,10,binary,0,0,0.430170086958609,0,0,6701.829505279227,16404.350154350155,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 21:30:00,4173.57,hist_gradient_boosting,10,binary,0,0,0.4044935736842761,0,0,6701.829505279227,16433.448308448307,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 22:30:00,4183.86,hist_gradient_boosting,10,binary,0,0,0.4757158882859124,0,0,6701.829505279227,16473.965223965224,0.0,10739.093803314827,-0.37594087284994393
2025-09-24 23:30:00,4173.09,hist_gradient_boosting,10,binary,0,1,0.6507044906632161,1,0,6701.829505279227,16431.55830655831,0.0,10739.093803314827,-0.37594087284994393
2025-09-25 00:30:00,4161.5,hist_gradient_boosting,10,binary,0,1,0.6188034263971599,1,1,6695.8008730405945,16385.922635922638,-0.0008995502248876353,10739.093803314827,-0.37650224537811494
2025-09-25 01:30:00,4165.69,hist_gradient_boosting,10,binary,0,1,0.6900313354123657,1,1,6702.54253005322,16402.420777420775,0.0010068484921301746,10739.093803314827,-0.37587447760402726
2025-09-25 02:30:00,4145.54,hist_gradient_boosting,10,binary,0,0,0.3591591259419737,0,1,6670.121434873172,16323.080073080075,-0.004837133824168394,10739.093803314827,-0.37889345627893567
2025-09-25 03:30:00,4154.62,hist_gradient_boosting,10,binary,0,0,0.4092670727423309,0,0,6678.716119056284,16358.83260883261,0.0012885348890616655,10739.093803314827,-0.3780931388275266
2025-09-25 04:30:00,4152.81,hist_gradient_boosting,10,binary,0,1,0.6720269517810012,1,0,6678.716119056284,16351.70572670573,0.0,10739.093803314827,-0.3780931388275266
2025-09-25 05:30:00,4129.23,hist_gradient_boosting,10,binary,0,1,0.6329616095276102,1,1,6672.708278469428,16258.859383859382,-0.0008995502248874132,10739.093803314827,-0.37865257528435325
2025-09-25 06:30:00,4102.17,hist_gradient_boosting,10,binary,0,1,0.7076752614121015,1,1,6628.980153367319,16152.31052731053,-0.0065532799093291905,10739.093803314827,-0.38272443887945584
2025-09-25 07:30:00,4102.22,hist_gradient_boosting,10,binary,0,1,0.5243029553887788,0,1,6629.06095182464,16152.507402507406,1.2188670874158092e-05,10739.093803314827,-0.38271691511080264
2025-09-25 08:30:00,4062.78,hist_gradient_boosting,10,binary,0,1,0.832196780724833,1,0,6559.419647339465,15997.212247212248,-0.010505455447050394,10739.093803314827,-0.3892017550573239
2025-09-25 09:30:00,4002.88,hist_gradient_boosting,10,binary,1,1,0.7024457635319815,1,1,6553.519119920569,15761.355761355762,-0.0008995502248875242,10739.093803314827,-0.3897511987559229
2025-09-25 10:30:00,4025.69,hist_gradient_boosting,10,binary,0,1,0.5555485687707952,1,1,6590.86367462253,15851.170226170228,0.005698397154048962,10739.093803314827,-0.3862737587236519
2025-09-25 11:30:00,3997.75,hist_gradient_boosting,10,binary,1,1,0.8291901658225277,1,1,6545.120278814867,15741.156366156369,-0.006940425119668858,10739.093803314827,-0.39053327974520624
2025-09-25 12:30:00,4009.18,hist_gradient_boosting,10,binary,0,0,0.2478853886493452,0,1,6557.927348819855,15786.162036162037,0.001956735622787864,10739.093803314827,-0.38934071450277996
2025-09-25 13:30:00,4015.4,hist_gradient_boosting,10,binary,0,0,0.4812096900308912,0,0,6557.927348819855,15810.653310653312,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 14:30:00,4025.17,hist_gradient_boosting,10,binary,0,0,0.3047682729634332,0,0,6557.927348819855,15849.122724122726,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 15:30:00,4013.75,hist_gradient_boosting,10,binary,1,0,0.3941787240770156,0,0,6557.927348819855,15804.15642915643,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 16:30:00,4002.51,hist_gradient_boosting,10,binary,1,0,0.3375458517613759,0,0,6557.927348819855,15759.898884898887,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 17:30:00,3978.51,hist_gradient_boosting,10,binary,0,0,0.3619027777618005,0,0,6557.927348819855,15665.398790398793,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 18:30:00,3970.57,hist_gradient_boosting,10,binary,0,0,0.3164610651984936,0,0,6557.927348819855,15634.13500913501,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 19:30:00,4014.17,hist_gradient_boosting,10,binary,0,0,0.4695255756118215,0,0,6557.927348819855,15805.810180810182,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 20:30:00,4003.26,hist_gradient_boosting,10,binary,0,1,0.5268206038415965,0,0,6557.927348819855,15762.852012852016,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 21:30:00,3940.62,hist_gradient_boosting,10,binary,0,0,0.2089234362577312,0,0,6557.927348819855,15516.206766206766,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 22:30:00,3838.77,hist_gradient_boosting,10,binary,1,1,0.6167977562486767,1,0,6557.927348819855,15115.171990171992,0.0,10739.093803314827,-0.38934071450277996
2025-09-25 23:30:00,3924.96,hist_gradient_boosting,10,binary,0,1,0.5637349974877184,1,1,6552.028163798429,15454.545454545456,-0.0008995502248874132,10739.093803314827,-0.3898900332003786
2025-09-26 00:30:00,3911.59,hist_gradient_boosting,10,binary,0,1,0.8108141386552785,1,1,6529.7093079247425,15401.901026901029,-0.0034064041416982382,10739.093803314827,-0.39196831431817625
2025-09-26 01:30:00,3886.31,hist_gradient_boosting,10,binary,1,1,0.6777850211055414,1,1,6487.508808561481,15302.360927360927,-0.006462845032327191,10739.093803314827,-0.39589792887748243
2025-09-26 02:30:00,3904.88,hist_gradient_boosting,10,binary,1,0,0.3821991958619284,0,1,6512.64279326855,15375.480375480378,0.00387421203558147,10739.093803314827,-0.39355750936281997
2025-09-26 03:30:00,3893.34,hist_gradient_boosting,10,binary,1,1,0.5865841191676437,0,0,6512.64279326855,15330.041580041583,0.0,10739.093803314827,-0.39355750936281997
2025-09-26 04:30:00,3874.36,hist_gradient_boosting,10,binary,1,1,0.6814300728453129,1,0,6512.64279326855,15255.307755307756,0.0,10739.093803314827,-0.39355750936281997
2025-09-26 05:30:00,3931.52,hist_gradient_boosting,10,binary,1,0,0.425430403107352,0,1,6506.784343979253,15480.375480375482,-0.0008995502248875242,10739.093803314827,-0.394103034841654
2025-09-26 06:30:00,3948.65,hist_gradient_boosting,10,binary,0,0,0.4570050841661824,0,0,6535.1350113578665,15547.824922824924,0.004357093439687487,10739.093803314827,-0.391463085149636
2025-09-26 07:30:00,3958.78,hist_gradient_boosting,10,binary,0,0,0.3872706462170321,0,0,6551.90046731498,15587.71183771184,0.002565433755840729,10739.093803314827,-0.38990192400660373
2025-09-26 08:30:00,3965.32,hist_gradient_boosting,10,binary,0,0,0.4572194113284227,0,0,6556.8192254595815,15613.463113463114,0.0007507376171447255,10739.093803314827,-0.3894439004308079
2025-09-26 09:30:00,3945.88,hist_gradient_boosting,10,binary,0,1,0.5720714878542918,0,0,6556.8192254595815,15536.91803691804,0.0,10739.093803314827,-0.3894439004308079
2025-09-26 10:30:00,3921.2,hist_gradient_boosting,10,binary,0,1,0.7640774586795491,1,0,6556.8192254595815,15439.740439740439,0.0,10739.093803314827,-0.3894439004308079
2025-09-26 11:30:00,3921.14,hist_gradient_boosting,10,binary,0,1,0.5312436036406138,0,1,6550.921037250772,15439.50418950419,-0.0008995502248875242,10739.093803314827,-0.38999312630748184
2025-09-26 12:30:00,3938.11,hist_gradient_boosting,10,binary,0,0,0.4424395202355525,0,0,6579.272264190425,15506.323631323634,0.004327823031057498,10739.093803314827,-0.38735312451041204
2025-09-26 13:30:00,3933.93,hist_gradient_boosting,10,binary,1,0,0.4971956926074358,0,0,6572.288874172289,15489.864864864867,-0.0010614228652832125,10739.093803314827,-0.388003401912401
2025-09-26 14:30:00,3915.12,hist_gradient_boosting,10,binary,1,1,0.5073661442674493,0,0,6534.978150006226,15415.800415800415,-0.005676975689958841,10739.093803314827,-0.3914776917220818
2025-09-26 15:30:00,3888.44,hist_gradient_boosting,10,binary,1,0,0.4003305845771808,0,0,6534.978150006226,15310.747810747811,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 16:30:00,3906.0,hist_gradient_boosting,10,binary,1,0,0.3672010668328194,0,0,6534.978150006226,15379.890379890381,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 17:30:00,3937.23,hist_gradient_boosting,10,binary,1,0,0.2675933823701011,0,0,6534.978150006226,15502.858627858628,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 18:30:00,3971.14,hist_gradient_boosting,10,binary,1,0,0.362948869896779,0,0,6534.978150006226,15636.379386379387,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 19:30:00,3930.92,hist_gradient_boosting,10,binary,1,1,0.589855888145916,0,0,6534.978150006226,15478.01297801298,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 20:30:00,3946.0,hist_gradient_boosting,10,binary,1,0,0.2841101846944832,0,0,6534.978150006226,15537.390537390538,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 21:30:00,3990.81,hist_gradient_boosting,10,binary,1,1,0.5281456008107414,0,0,6534.978150006226,15713.83008883009,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 22:30:00,4044.71,hist_gradient_boosting,10,binary,0,1,0.6759609887716715,1,0,6534.978150006226,15926.061551061552,0.0,10739.093803314827,-0.3914776917220818
2025-09-26 23:30:00,4044.11,hist_gradient_boosting,10,binary,0,1,0.6116069350231149,1,1,6529.099608941753,15923.699048699049,-0.0008995502248875242,10739.093803314827,-0.3920250881013423
2025-09-27 00:30:00,4024.07,hist_gradient_boosting,10,binary,1,1,0.5806695011723074,1,1,6496.7456036938265,15844.791469791471,-0.00495535482467091,10739.093803314827,-0.39503781951429817
2025-09-27 01:30:00,4009.83,hist_gradient_boosting,10,binary,1,0,0.4592890577488447,0,1,6473.755532100489,15788.721413721414,-0.003538705837622169,10739.093803314827,-0.39717860271392347
2025-09-27 02:30:00,4023.34,hist_gradient_boosting,10,binary,0,0,0.1323615445199384,0,0,6489.722328408145,15841.917091917092,0.0024663885172189204,10739.093803314827,-0.39569181094172323
2025-09-27 03:30:00,4026.24,hist_gradient_boosting,10,binary,0,0,0.1104359878308046,0,0,6489.722328408145,15853.335853335853,0.0,10739.093803314827,-0.39569181094172323
2025-09-27 04:30:00,4032.24,hist_gradient_boosting,10,binary,0,0,0.0900662144555577,0,0,6489.722328408145,15876.960876960877,0.0,10739.093803314827,-0.39569181094172323
2025-09-27 05:30:00,4027.19,hist_gradient_boosting,10,binary,0,0,0.4538269795156888,0,0,6489.722328408145,15857.076482076483,0.0,10739.093803314827,-0.39569181094172323
2025-09-27 06:30:00,4018.29,hist_gradient_boosting,10,binary,1,1,0.6072476164661342,1,0,6489.722328408145,15822.032697032697,0.0,10739.093803314827,-0.39569181094172323
2025-09-27 07:30:00,4012.74,hist_gradient_boosting,10,binary,1,1,0.6106678678172907,1,1,6483.884497228168,15800.17955017955,-0.0008995502248875242,10739.093803314827,-0.396235416509092
2025-09-27 08:30:00,4019.41,hist_gradient_boosting,10,binary,0,1,0.5037992927738704,0,1,6494.6620481276805,15826.442701442702,0.0016622058742903345,10739.093803314827,-0.3952318354717249
2025-09-27 09:30:00,4022.01,hist_gradient_boosting,10,binary,0,1,0.5131053870378451,0,0,6498.863192406352,15836.680211680214,0.0006468611064809338,10739.093803314827,-0.3948406344676537
2025-09-27 10:30:00,4019.96,hist_gradient_boosting,10,binary,0,0,0.4250230401417142,0,0,6489.70605515869,15828.608328608329,-0.0014090367771337764,10739.093803314827,-0.39569332626971576
2025-09-27 11:30:00,4019.0,hist_gradient_boosting,10,binary,0,0,0.2936120160153364,0,0,6489.70605515869,15824.828324828326,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 12:30:00,4007.93,hist_gradient_boosting,10,binary,0,0,0.3805732970828013,0,0,6489.70605515869,15781.240156240157,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 13:30:00,3985.87,hist_gradient_boosting,10,binary,1,0,0.3329168493459756,0,0,6489.70605515869,15694.37881937882,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 14:30:00,3995.24,hist_gradient_boosting,10,binary,1,0,0.2708693394691834,0,0,6489.70605515869,15731.273231273231,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 15:30:00,4008.99,hist_gradient_boosting,10,binary,1,0,0.2157124043946695,0,0,6489.70605515869,15785.41391041391,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 16:30:00,4002.16,hist_gradient_boosting,10,binary,1,0,0.3205965887911904,0,0,6489.70605515869,15758.520758520759,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 17:30:00,4028.92,hist_gradient_boosting,10,binary,0,0,0.3135020565720899,0,0,6489.70605515869,15863.888363888365,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 18:30:00,4019.92,hist_gradient_boosting,10,binary,0,0,0.4400726532692358,0,0,6489.70605515869,15828.45082845083,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 19:30:00,4014.93,hist_gradient_boosting,10,binary,0,1,0.5895868614542894,0,0,6489.70605515869,15808.802683802685,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 20:30:00,4018.92,hist_gradient_boosting,10,binary,0,1,0.7776991056045569,1,0,6489.70605515869,15824.513324513326,0.0,10739.093803314827,-0.39569332626971576
2025-09-27 21:30:00,4007.43,hist_gradient_boosting,10,binary,0,1,0.6973400469665887,1,1,6483.868238617319,15779.271404271405,-0.0008995502248874132,10739.093803314827,-0.3962369304739708
2025-09-27 22:30:00,4001.68,hist_gradient_boosting,10,binary,1,1,0.9297640926404512,1,1,6474.564958866443,15756.630756630757,-0.001434834794369566,10739.093803314827,-0.39710323073368214
2025-09-27 23:30:00,3996.08,hist_gradient_boosting,10,binary,1,1,0.9341075677713948,1,1,6465.504373369939,15734.580734580733,-0.0013994122468562464,10739.093803314827,-0.39794693185618357
2025-09-28 00:30:00,4002.45,hist_gradient_boosting,10,binary,1,1,0.8773853109630113,1,1,6475.810789372213,15759.662634662634,0.0015940621809373834,10739.093803314827,-0.3969872218293382
2025-09-28 01:30:00,4006.55,hist_gradient_boosting,10,binary,1,1,0.783914665447298,1,1,6482.444432325011,15775.806400806403,0.0010243725717997698,10739.093803314827,-0.39636951207893534
2025-09-28 02:30:00,4014.73,hist_gradient_boosting,10,binary,0,1,0.629563129217869,1,1,6495.67935899669,15808.015183015184,0.0020416567870111813,10739.093803314827,-0.39513710579642447
2025-09-28 03:30:00,4022.71,hist_gradient_boosting,10,binary,0,0,0.425962107677209,0,1,6502.734263423353,15839.436464436465,0.0010860918522543894,10739.093803314827,-0.39448016913529893
2025-09-28 04:30:00,4018.38,hist_gradient_boosting,10,binary,0,1,0.6352515858347668,1,0,6502.734263423353,15822.387072387073,0.0,10739.093803314827,-0.39448016913529893
2025-09-28 05:30:00,4016.43,hist_gradient_boosting,10,binary,0,1,0.6683419664230228,1,1,6496.884727354306,15814.708939708938,-0.0008995502248876353,10739.093803314827,-0.39502486463532727
2025-09-28 06:30:00,3996.92,hist_gradient_boosting,10,binary,1,1,0.8684819941026142,1,1,6465.325800389145,15737.88823788824,-0.004857547623137948,10739.093803314827,-0.3979635601661754
2025-09-28 07:30:00,4001.22,hist_gradient_boosting,10,binary,1,1,0.9121473166220287,1,1,6472.281381421958,15754.819504819507,0.0010758283878584685,10739.093803314827,-0.39731587227367693
2025-09-28 08:30:00,4002.74,hist_gradient_boosting,10,binary,1,1,0.8629169719197685,1,1,6474.740098438208,15760.804510804512,0.0003798841353386262,10739.093803314827,-0.39708692213493324
2025-09-28 09:30:00,4005.05,hist_gradient_boosting,10,binary,0,1,0.8312458626515757,1,1,6478.476701272116,15769.900144900146,0.0005771046832920845,10739.093803314827,-0.3967389781740792
2025-09-28 10:30:00,4010.78,hist_gradient_boosting,10,binary,0,1,0.8315446411466548,1,1,6487.745417392586,15792.462042462043,0.0014306937491417315,10739.093803314827,-0.39587589640105203
2025-09-28 11:30:00,4006.09,hist_gradient_boosting,10,binary,0,1,0.8732215039629854,1,1,6480.158981335866,15773.99514899515,-0.0011693486055082136,10739.093803314827,-0.3965823280791494
2025-09-28 12:30:00,4014.32,hist_gradient_boosting,10,binary,0,1,0.6786692538941441,1,1,6493.471639917275,15806.400806400809,0.0020543722182977397,10739.093803314827,-0.39534268357792535
2025-09-28 13:30:00,4002.02,hist_gradient_boosting,10,binary,0,1,0.8584923854976753,1,1,6473.5754430094585,15757.969507969508,-0.0030640307698440727,10739.093803314827,-0.39719537220065393
2025-09-28 14:30:00,3995.91,hist_gradient_boosting,10,binary,1,1,0.9095498504689564,1,1,6463.692047634926,15733.911358911359,-0.0015267290018540214,10739.093803314827,-0.398115691508367
2025-09-28 15:30:00,3996.38,hist_gradient_boosting,10,binary,1,1,0.901131906785359,1,1,6464.452308817583,15735.761985761987,0.00011762026672279546,10739.093803314827,-0.3980448977154659
2025-09-28 16:30:00,3992.39,hist_gradient_boosting,10,binary,1,1,0.8861150138428642,1,1,6457.998176649925,15720.051345051344,-0.0009984035552175197,10739.093803314827,-0.39864589182966814
2025-09-28 17:30:00,3978.11,hist_gradient_boosting,10,binary,1,1,0.8291816316505828,1,1,6434.8991773130465,15663.823788823789,-0.003576804871267547,10739.093803314827,-0.4007968181331285
2025-09-28 18:30:00,4013.21,hist_gradient_boosting,10,binary,1,1,0.7408575004991726,1,1,6491.676129464618,15802.030177030178,0.00882328542951294,10739.093803314827,-0.3955098774292448
2025-09-28 19:30:00,4024.64,hist_gradient_boosting,10,binary,1,1,0.563651242158863,1,1,6510.165034396027,15847.035847035848,0.0028480941690069983,10739.093803314827,-0.39378823263592877
2025-09-28 20:30:00,4021.69,hist_gradient_boosting,10,binary,1,1,0.5966827227205227,1,1,6505.39318229212,15835.420210420212,-0.0007329848135485539,10739.093803314827,-0.39423257665520095
2025-09-28 21:30:00,4033.48,hist_gradient_boosting,10,binary,1,0,0.3593381701319847,0,1,6518.593701857344,15881.843381843384,0.0020291655239463857,10739.093803314827,-0.39300337428421983
2025-09-28 22:30:00,4040.23,hist_gradient_boosting,10,binary,1,0,0.4356389327502202,0,0,6518.593701857344,15908.421533421535,0.0,10739.093803314827,-0.39300337428421983
2025-09-28 23:30:00,4042.24,hist_gradient_boosting,10,binary,1,0,0.2648087937639039,0,0,6518.593701857344,15916.335916335918,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 00:30:00,4039.45,hist_gradient_boosting,10,binary,1,0,0.1332874011501174,0,0,6518.593701857344,15905.350280350282,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 01:30:00,4051.41,hist_gradient_boosting,10,binary,1,0,0.1273410173087651,0,0,6518.593701857344,15952.442827442828,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 02:30:00,4049.95,hist_gradient_boosting,10,binary,1,0,0.1024138420344035,0,0,6518.593701857344,15946.694071694072,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 03:30:00,4132.29,hist_gradient_boosting,10,binary,0,0,0.4477221846891684,0,0,6518.593701857344,16270.908145908148,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 04:30:00,4142.16,hist_gradient_boosting,10,binary,0,0,0.3296400226673724,0,0,6518.593701857344,16309.771309771311,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 05:30:00,4127.33,hist_gradient_boosting,10,binary,0,1,0.5701070407116758,0,0,6518.593701857344,16251.378126378126,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 06:30:00,4114.8,hist_gradient_boosting,10,binary,0,0,0.4022507253228204,0,0,6518.593701857344,16202.041202041204,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 07:30:00,4111.68,hist_gradient_boosting,10,binary,0,0,0.3361428379578545,0,0,6518.593701857344,16189.756189756192,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 08:30:00,4121.8,hist_gradient_boosting,10,binary,0,0,0.242079934384771,0,0,6518.593701857344,16229.603729603732,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 09:30:00,4119.26,hist_gradient_boosting,10,binary,1,0,0.3195051669502948,0,0,6518.593701857344,16219.602469602472,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 10:30:00,4114.13,hist_gradient_boosting,11,binary,1,0,0.2462416331588546,0,0,6518.593701857344,16199.403074403075,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 11:30:00,4097.53,hist_gradient_boosting,11,binary,1,0,0.2737595263552891,0,0,6518.593701857344,16134.040509040507,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 12:30:00,4108.25,hist_gradient_boosting,11,binary,0,0,0.1927193450777785,0,0,6518.593701857344,16176.250551250552,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 13:30:00,4122.3,hist_gradient_boosting,11,binary,0,0,0.2789491105137014,0,0,6518.593701857344,16231.572481572483,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 14:30:00,4134.97,hist_gradient_boosting,11,binary,1,0,0.319756697020934,0,0,6518.593701857344,16281.460656460658,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 15:30:00,4116.34,hist_gradient_boosting,11,binary,1,1,0.5421831010402907,0,0,6518.593701857344,16208.104958104961,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 16:30:00,4103.21,hist_gradient_boosting,11,binary,1,0,0.4377752578836174,0,0,6518.593701857344,16156.405531405533,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 17:30:00,4098.03,hist_gradient_boosting,11,binary,1,0,0.2282225957589277,0,0,6518.593701857344,16136.009261009262,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 18:30:00,4169.13,hist_gradient_boosting,11,binary,0,0,0.3662249066602431,0,0,6518.593701857344,16415.96579096579,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 19:30:00,4188.8,hist_gradient_boosting,11,binary,0,0,0.2521320899040157,0,0,6518.593701857344,16493.416493416495,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 20:30:00,4164.8,hist_gradient_boosting,11,binary,1,0,0.3095933664162127,0,0,6518.593701857344,16398.9163989164,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 21:30:00,4142.6,hist_gradient_boosting,11,binary,1,1,0.577834960125741,0,0,6518.593701857344,16311.503811503813,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 22:30:00,4155.53,hist_gradient_boosting,11,binary,1,0,0.3160828351421312,0,0,6518.593701857344,16362.415737415737,0.0,10739.093803314827,-0.39300337428421983
2025-09-29 23:30:00,4162.29,hist_gradient_boosting,11,binary,1,0,0.2029780180322143,0,0,6518.593701857344,16389.033264033267,0.0,10739.093803314827,-0.39300337428421983
2025-09-30 00:30:00,4188.32,hist_gradient_boosting,11,binary,1,0,0.3049417418114698,0,0,6518.593701857344,16491.526491526492,0.0,10739.093803314827,-0.39300337428421983
2025-09-30 01:30:00,4226.09,hist_gradient_boosting,11,binary,0,0,0.2925031285538923,0,0,6518.593701857344,16640.246015246015,0.0,10739.093803314827,-0.39300337428421983
