entry_time,entry_price,entry_prob,exit_time,exit_price,exit_prob,gross_return,net_return,fees_paid,slippage_paid,bars_held,is_win
2025-10-15 18:30:00,4057.257615,0.805601876550256,2025-10-15 23:30:00,4005.8060950000004,0.526343848521817,-0.012681353979047127,-0.014481353979047127,5.850909965991703,4.03152,5.0,False
2025-10-16 01:30:00,3963.50076,0.3851207287195948,2025-10-16 02:30:00,3952.192915,0.4320989345124194,-0.0028529942807428155,-0.004652994280742815,5.800632413177674,3.957845,1.0,False
2025-10-16 08:30:00,4016.8574249999997,0.6448153741328899,2025-10-16 14:30:00,4028.1149350000005,0.4335187403892286,0.0028025664864121946,0.0010025664864121947,5.795820003779316,4.0224899999999995,6.0,True
2025-10-16 19:30:00,4017.52776,0.2994151614638383,2025-10-16 20:30:00,3905.22641,0.5023234661644459,-0.02795284978939383,-0.02975284978939383,5.7182525102253905,3.9613500000000004,1.0,False
2025-10-16 23:30:00,3906.8424449999998,0.7133720356739585,2025-10-17 06:30:00,3918.2498950000004,0.6847862331828775,0.002919864356086377,0.001119864356086377,5.640895793104741,3.91255,7.0,True
2025-10-17 07:30:00,3924.26115,0.591518925422461,2025-10-17 11:30:00,3817.800145,0.490524139950544,-0.02712892973496417,-0.02892892973496417,5.568051673299472,3.8710050000000003,4.0,False
2025-10-17 13:30:00,3710.6544,0.6331022181919826,2025-10-17 15:30:00,3723.4973200000004,0.4584796125333777,0.003461093008284566,0.001661093008284566,5.496571793113563,3.71708,2.0,True
2025-10-17 18:30:00,3791.464785,0.5569508804363612,2025-10-17 21:30:00,3786.0460300000004,0.6781337955623885,-0.0014291982933449798,-0.0032291982933449798,5.497734662941179,3.788755,3.0,False
2025-10-17 22:30:00,3819.5188049999997,0.5481452080898581,2025-10-18 00:30:00,3825.8461200000006,0.4899417028798765,0.0016565738573450783,-0.00014342614265492172,5.493954123748091,3.8226850000000003,2.0,False
2025-10-18 08:30:00,3872.5052849999997,0.2937320087676719,2025-10-18 09:30:00,3842.51778,0.5207926539909935,-0.007743696339461481,-0.00954369633946148,5.472835835786448,3.857505,1.0,False
2025-10-19 07:30:00,3874.886475,0.4608078942022529,2025-10-19 08:30:00,3904.336855,0.5637113597770969,0.007600320729396426,0.0058003207293964255,5.467894957495233,3.88962,1.0,True
2025-10-19 09:30:00,3905.221635,0.4118510836350056,2025-10-19 10:30:00,3895.2613950000004,0.5481191683462785,-0.0025504928864298337,-0.004350492886429833,5.477217006910401,3.90024,1.0,False
2025-10-19 12:30:00,3889.954005,0.747855477749001,2025-10-19 18:30:00,3970.2438850000003,0.382072292499905,0.020640316028621042,0.018840316028621042,5.522243703698342,3.9301200000000005,6.0,True
2025-10-20 05:30:00,3943.73088,0.5060723561992114,2025-10-20 07:30:00,3954.5617300000004,0.52007052957517,0.0027463461198449224,0.0009463461198449224,5.581854161922005,3.9491500000000004,2.0,True
