run_ts,strategy_name,open_time,regime_label,close,specialist_pred_proba,specialist_pred_label,actual_label,decision,reject_reason,threshold,required_regime,required_label,current_equity_before,current_equity_after
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-25 17:30:00,trend_down,3978.51,0.9999935285142617,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-25 18:30:00,trend_down,3970.57,0.9999890430332152,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-25 22:30:00,trend_down,3838.77,0.9999985873709325,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-26 04:30:00,high_volatility,3874.36,0.999997889332557,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-26 05:30:00,high_volatility,3931.52,0.9999991889595049,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-26 16:30:00,range,3906.0,0.9999976488931693,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-26 21:30:00,range,3990.81,0.9999995799104815,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-27 13:30:00,range,3985.87,0.9824658649896093,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-27 14:30:00,range,3995.24,0.9969514157985744,1,1,reject,non_required_regime,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-27 22:30:00,compression,4001.68,0.9933115431624506,1,0,enter_trade,,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-27 23:30:00,compression,3996.08,0.9961490172948498,1,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-28 14:30:00,compression,3995.91,0.9962225611570508,1,0,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-28 17:30:00,compression,3978.11,0.0542643973442052,0,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-28 18:30:00,compression,4013.21,0.9795366526797062,1,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-28 19:30:00,compression,4024.64,0.057596710452734366,0,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-28 20:30:00,compression,4021.69,0.539591850713416,1,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-28 21:30:00,compression,4033.48,0.002079617898915641,0,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-28 22:30:00,compression,4040.23,0.0022843271011713483,0,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 01:30:00,compression,4051.41,0.3043804016932782,0,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 11:30:00,trend_up,4097.53,0.9999956983978364,1,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 12:30:00,trend_up,4108.25,0.9999957452555034,1,1,reject,position_already_open,0.78,compression,1,96791.81276812853,96791.81276812853
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 16:30:00,range,4103.21,0.9999834431021644,1,1,reject,same_bar_reentry_blocked,0.78,compression,1,96791.81276812853,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 17:30:00,range,4098.03,0.9979331641281508,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 21:30:00,range,4142.6,0.9999963649321634,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 22:30:00,range,4155.53,0.9999971057851739,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-29 23:30:00,range,4162.29,0.9999945140485541,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-30 00:30:00,range,4188.32,0.9999953294473541,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-30 21:30:00,range,4099.11,0.9999929796087049,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-30 22:30:00,range,4100.73,0.9999775344302999,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-09-30 23:30:00,trend_down,4116.53,0.9999985588774176,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 00:30:00,trend_down,4160.1,0.9999910166024049,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 03:30:00,range,4140.43,0.9999941544362606,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 04:30:00,range,4145.15,0.9999982478778879,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 15:30:00,trend_up,4282.62,0.9999982567635066,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 16:30:00,trend_up,4298.2,0.9999880372351501,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 17:30:00,trend_up,4284.39,0.9999959389308826,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 18:30:00,trend_up,4295.26,0.9999990171450838,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 22:30:00,trend_up,4293.11,0.9999987017937813,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-01 23:30:00,trend_up,4308.35,0.9999987684153833,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 02:30:00,trend_up,4304.79,0.999998666792538,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 03:30:00,trend_up,4312.96,0.9999980535323161,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 04:30:00,range,4348.03,0.9999992198580205,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 05:30:00,range,4335.15,0.9999894042101158,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 08:30:00,range,4376.3,0.9999968522596625,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 09:30:00,range,4371.99,0.9999954354212756,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 12:30:00,range,4375.78,0.9999989451018115,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 13:30:00,range,4387.63,0.9999981946904741,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 14:30:00,range,4391.59,0.9999971211183489,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 15:30:00,range,4379.82,0.9999869076676079,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 16:30:00,range,4378.93,0.9999988072372037,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 19:30:00,range,4374.42,0.9999962426403033,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 20:30:00,range,4437.09,0.9999974224156637,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 21:30:00,range,4448.4,0.9999936413419139,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-02 22:30:00,range,4466.31,0.999992948542551,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-03 02:30:00,range,4468.71,0.9999983861988044,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-03 03:30:00,range,4464.13,0.9999975487618832,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-03 05:30:00,range,4468.41,0.9999980551587458,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-03 06:30:00,range,4471.92,0.999997548806587,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-03 12:30:00,range,4462.33,0.9999293693679798,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-03 14:30:00,range,4473.26,0.9999966438352279,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-04 06:30:00,range,4479.67,0.9999609107705619,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-04 20:30:00,compression,4455.05,0.004271838332523425,0,1,reject,pred_label_not_required_label,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-05 07:30:00,compression,4548.9,0.0003957273406107805,0,1,reject,pred_label_not_required_label,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-05 09:30:00,range,4574.62,0.999916548444933,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-05 10:30:00,range,4569.23,0.9998079830392188,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-05 11:30:00,range,4559.66,0.9998901193954441,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 01:30:00,range,4498.57,0.9999996321906414,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 02:30:00,range,4505.42,0.9999989399532746,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 05:30:00,range,4499.29,0.9999995861942526,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 06:30:00,range,4527.87,0.9999928160511405,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 08:30:00,range,4537.08,0.9999987963935617,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 14:30:00,range,4573.0,0.9997941175109871,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 15:30:00,range,4573.2,0.9999105177671496,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 16:30:00,range,4571.71,0.9999661842047406,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 17:30:00,range,4581.29,0.9998582731853177,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 18:30:00,range,4637.87,0.9999434697425944,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 19:30:00,trend_up,4638.51,0.9983432006045144,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 20:30:00,trend_up,4673.39,0.9999564514922379,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-06 21:30:00,trend_up,4678.18,0.9999172937116744,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 04:30:00,trend_up,4684.01,0.999987110041401,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 05:30:00,trend_up,4680.03,0.9999977109457701,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 06:30:00,range,4675.25,0.9999975121365288,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 11:30:00,range,4669.39,0.9999943186577956,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 12:30:00,range,4678.19,0.9999962293877565,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 13:30:00,range,4670.36,0.9999960048024272,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 14:30:00,range,4680.14,0.9999993256880562,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 22:30:00,trend_down,4475.31,0.9999973513169595,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-07 23:30:00,trend_down,4464.91,0.9999968243371558,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-08 00:30:00,trend_down,4479.44,0.9999874008038384,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-08 04:30:00,trend_down,4447.7,0.9999976694567223,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-08 08:30:00,trend_down,4443.6,0.9999986061963491,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-08 10:30:00,trend_down,4437.49,0.9999993718803042,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-08 11:30:00,trend_down,4455.6,0.999997459358948,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-08 12:30:00,trend_down,4463.48,0.9999981220661153,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-09 13:30:00,range,4328.0,0.9999861193765537,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-09 14:30:00,range,4334.82,0.9999995536838808,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-09 15:30:00,range,4354.7,0.9999992493771165,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-09 16:30:00,range,4373.05,0.9999971668762407,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-09 21:30:00,range,4277.34,0.9999992323879449,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-09 23:30:00,range,4308.24,0.9999986755886677,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-10 00:30:00,range,4338.0,0.9999994725732742,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-10 01:30:00,range,4337.46,0.9999995211086026,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-11 01:30:00,trend_down,3871.3,0.9999986115814011,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-11 06:30:00,trend_down,3733.35,0.9999988354089024,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-11 08:30:00,trend_down,3792.26,0.9999989927981962,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 05:30:00,high_volatility,3701.01,0.9999983997663965,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 06:30:00,high_volatility,3719.24,0.9999989476419696,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 08:30:00,high_volatility,3781.61,0.9999992241175597,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 09:30:00,high_volatility,3801.9,0.9999992335564641,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 15:30:00,trend_up,3820.0,0.9999993758801914,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 16:30:00,range,3820.36,0.9999997330085932,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 18:30:00,range,3810.13,0.9999994717534285,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 19:30:00,trend_up,3975.19,0.9999941866838004,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 20:30:00,trend_up,4034.59,0.9999941866838004,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 21:30:00,trend_up,4106.27,0.9999994919383354,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-12 23:30:00,trend_up,4109.5,0.9999989158941733,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 00:30:00,trend_up,4135.68,0.9999985407255333,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 01:30:00,trend_up,4136.24,0.9999981473822167,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 02:30:00,trend_up,4135.53,0.9999994438177551,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 03:30:00,trend_up,4134.57,0.9999991805079539,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 04:30:00,trend_up,4152.29,0.9999986671323946,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 05:30:00,trend_up,4139.8,0.9999954502915982,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 08:30:00,trend_up,4139.78,0.999997060067603,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 09:30:00,trend_up,4142.16,0.9999975121924948,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 10:30:00,trend_up,4131.55,0.9999985330505851,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 16:30:00,high_volatility,4080.39,0.9999986802707157,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 17:30:00,high_volatility,4097.12,0.9999961875707531,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 19:30:00,high_volatility,4095.45,0.9999964041665232,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 20:30:00,high_volatility,4135.0,0.9999975732602542,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 21:30:00,high_volatility,4165.01,0.9999983291621924,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-13 22:30:00,high_volatility,4234.62,0.9999724699450467,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-14 00:30:00,high_volatility,4251.96,0.9999833341606844,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-14 15:30:00,trend_down,3942.37,0.9999985176137561,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-14 17:30:00,trend_down,3941.1,0.9999988451137448,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-14 18:30:00,trend_down,3956.03,0.9999967322788094,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-14 19:30:00,trend_down,3970.14,0.9999956481166098,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-14 20:30:00,trend_down,4085.4,0.9999991669122393,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-14 21:30:00,trend_down,4096.23,0.9999983351540621,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-15 08:30:00,trend_up,4080.7,0.9999986954563868,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-15 09:30:00,trend_up,4116.04,0.9999985568268732,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
2026-04-18 16:26:55.266437,compression_specialist_paper_v1,2025-10-15 10:30:00,trend_up,4110.35,0.9999990423285591,1,1,reject,non_required_regime,0.78,compression,1,97374.3172603485,97374.3172603485
